concept_type,concept_name,concept_description,file_path,file_name,score,explanation,code_length,concept_group
business,Scheduling,The 'Scheduling' feature allows users to propose and vote on dates for an event. It includes concepts like 'SchedulingDate' and 'SchedulingUser'.,../../../dropover-at/backend/src/main/java/at/dropover/scheduling/interactor/AddScheduling.java,AddScheduling.java,0.6,"This code adds a ""scheduling widget"" to a site, which is a foundational step for the ""Scheduling"" concept. It handles the creation of a `Scheduling` entity. However, it doesn't directly show the ""propose and vote on dates"" or the ""SchedulingDate"" and ""SchedulingUser"" aspects, which are core to the concept's description. It sets up the container for scheduling, but not the full interaction.",2145,Scheduling/AddScheduling.java
business,Scheduling,The 'Scheduling' feature allows users to propose and vote on dates for an event. It includes concepts like 'SchedulingDate' and 'SchedulingUser'.,../../../dropover-at/backend/src/main/java/at/dropover/scheduling/entity/pojo/PojoScheduling.java,PojoScheduling.java,0.9,"The `PojoScheduling` class directly implements the `Scheduling` interface and contains `PojoSchedulingUser` and `PojoSchedulingDate` lists, which are core components of the described scheduling concept (users proposing/voting on dates). It manages the collection of users and dates for a specific scheduling instance.",4470,Scheduling/PojoScheduling.java
business,Scheduling,The 'Scheduling' feature allows users to propose and vote on dates for an event. It includes concepts like 'SchedulingDate' and 'SchedulingUser'.,../../../dropover-at/backend/src/main/java/at/dropover/scheduling/delivery/rest/SchedulingUsersResource.java,SchedulingUsersResource.java,0.8,"This code directly relates to the ""SchedulingUser"" aspect of the ""Scheduling"" concept. It provides a REST endpoint to add a user to a scheduling event and retrieve a specific user resource, aligning with the idea of managing users involved in the scheduling process. The presence of `AddSchedulingUser` and `SchedulingUserResource` strongly indicates implementation of user management within scheduling.",1718,Scheduling/SchedulingUsersResource.java
business,Scheduling,The 'Scheduling' feature allows users to propose and vote on dates for an event. It includes concepts like 'SchedulingDate' and 'SchedulingUser'.,../../../dropover-at/backend/src/main/java/at/dropover/scheduling/boundary/GetSchedulingsRequestModel.java,GetSchedulingsRequestModel.java,0.1,"This class is merely a request model for retrieving schedulings, inheriting from a generic `SiteDependentRequestModel`. It contains no specific logic, data, or structure that directly implements the core ""scheduling"" concept of proposing/voting on dates, or defining `SchedulingDate`/`SchedulingUser`. Its role is too abstract to be considered an implementation of the described concept.",187,Scheduling/GetSchedulingsRequestModel.java
business,Scheduling,The 'Scheduling' feature allows users to propose and vote on dates for an event. It includes concepts like 'SchedulingDate' and 'SchedulingUser'.,../../../dropover-at/backend/src/main/java/at/dropover/scheduling/entity/gateway/DateKey.java,DateKey.java,0.6,"This `DateKey` class appears to be a utility for generating unique keys related to scheduling dates, likely for storage or retrieval. While it doesn't directly represent a `SchedulingDate` or `SchedulingUser`, its purpose of creating identifiers for ""schedulingdateid"" strongly suggests it's a supporting component for the 'Scheduling' concept. The `schedulingId` and `count` imply a way to differentiate multiple dates within a scheduling context.",738,Scheduling/DateKey.java
business,Scheduling,The 'Scheduling' feature allows users to propose and vote on dates for an event. It includes concepts like 'SchedulingDate' and 'SchedulingUser'.,../../../dropover-at/backend/src/main/java/at/dropover/scheduling/delivery/rest/SchedulingsResource.java,SchedulingsResource.java,0.8,"This code, `SchedulingsResource.java`, acts as a REST endpoint for managing ""Schedulings"". It exposes operations to retrieve existing schedulings (`GET /`) and add new ones (`POST /`). The presence of `AddSchedulingRequestModel`, `AddSchedulingResponseModel`, `GetSchedulingsRequestModel`, `GetSchedulingsResponseModel`, and interactors like `AddScheduling` and `GetSchedulings` strongly indicates that the core ""Scheduling"" concept, as described (proposing/voting on dates for an event), is being handled by this layer. The `schedulingid` path parameter further suggests individual scheduling entities.",2298,Scheduling/SchedulingsResource.java
business,Scheduling,The 'Scheduling' feature allows users to propose and vote on dates for an event. It includes concepts like 'SchedulingDate' and 'SchedulingUser'.,../../../dropover-at/backend/src/main/java/at/dropover/scheduling/exception/DuplicateSchedulingPositionException.java,DuplicateSchedulingPositionException.java,0.8,"This code is an exception class specifically named `DuplicateSchedulingPositionException`. Its name directly references ""Scheduling"" and implies a problem related to the positioning of a ""scheduling widget,"" which aligns with the concept's need to manage scheduling elements. While it doesn't show the core logic, it's a clear supporting component for a scheduling feature.",465,Scheduling/DuplicateSchedulingPositionException.java
business,Scheduling,The 'Scheduling' feature allows users to propose and vote on dates for an event. It includes concepts like 'SchedulingDate' and 'SchedulingUser'.,../../../dropover-at/backend/src/main/java/at/dropover/scheduling/entity/SchedulingKey.java,SchedulingKey.java,0.8,"This `SchedulingKey` class directly supports the ""Scheduling"" concept by providing a unique identifier for a `Scheduling` instance, composed of a `siteName` and a `count`. This aligns with the idea of coordinating events within a 'Site' and implicitly suggests multiple scheduling instances per site. The `getIdentifier()` and `getKV()` methods further solidify its role in uniquely identifying a scheduling entity.",1109,Scheduling/SchedulingKey.java
business,Scheduling,The 'Scheduling' feature allows users to propose and vote on dates for an event. It includes concepts like 'SchedulingDate' and 'SchedulingUser'.,../../../dropover-at/backend/src/main/java/at/dropover/scheduling/boundary/AddSchedulingRequestModel.java,AddSchedulingRequestModel.java,0.2,"This class is a request model for adding *something* related to scheduling, but it lacks any fields directly representing dates, users, or voting mechanisms, which are core to the ""Scheduling"" concept as described. It's too high-level to confirm implementation.",269,Scheduling/AddSchedulingRequestModel.java
business,Scheduling,The 'Scheduling' feature allows users to propose and vote on dates for an event. It includes concepts like 'SchedulingDate' and 'SchedulingUser'.,../../../dropover-at/backend/src/main/java/at/dropover/scheduling/boundary/GetSchedulingsResponseModel.java,GetSchedulingsResponseModel.java,0.2,"This class is a response model for retrieving schedulings, indicating it's part of a system that *deals* with scheduling. However, it only contains IDs and positions, not the core data or logic related to proposing/voting on dates, or the 'SchedulingDate'/'SchedulingUser' concepts. It's a very superficial representation of the concept.",277,Scheduling/GetSchedulingsResponseModel.java
business,Scheduling,The 'Scheduling' feature allows users to propose and vote on dates for an event. It includes concepts like 'SchedulingDate' and 'SchedulingUser'.,../../../dropover-at/backend/src/main/java/at/dropover/scheduling/entity/SchedulingUser.java,SchedulingUser.java,0.7,"This interface defines a `SchedulingUser`, which is a core component of the 'Scheduling' concept. It provides methods to identify and name a user involved in scheduling, directly aligning with the description's mention of 'SchedulingUser' as part of the mechanism for coordinating event dates. However, it's only one piece of the puzzle, not the full implementation of scheduling.",128,Scheduling/SchedulingUser.java
business,Scheduling,The 'Scheduling' feature allows users to propose and vote on dates for an event. It includes concepts like 'SchedulingDate' and 'SchedulingUser'.,../../../dropover-at/backend/src/main/java/at/dropover/scheduling/boundary/DeleteSchedulingUserResponseModel.java,DeleteSchedulingUserResponseModel.java,0.1,"This file is an empty response model for deleting a scheduling user. While it's part of the 'scheduling' package, it provides no direct implementation or logic related to the core 'Scheduling' concept of proposing and voting on dates. Its existence merely hints at a related operation, but doesn't embody the concept itself.",173,Scheduling/DeleteSchedulingUserResponseModel.java
business,Scheduling,The 'Scheduling' feature allows users to propose and vote on dates for an event. It includes concepts like 'SchedulingDate' and 'SchedulingUser'.,../../../dropover-at/backend/src/main/java/at/dropover/scheduling/entity/gateway/SchedulingGateway.java,SchedulingGateway.java,0.9,"This `SchedulingGateway` interface directly exposes methods for managing `Scheduling`, `SchedulingDate`, and `SchedulingUser` entities, including creation, reading, and voting mechanisms (YES, NO, MAYBE). This aligns very well with the described concept of allowing users to propose and vote on dates for an event. The `siteName` parameter also indicates integration with the 'Site' concept.",1961,Scheduling/SchedulingGateway.java
business,Scheduling,The 'Scheduling' feature allows users to propose and vote on dates for an event. It includes concepts like 'SchedulingDate' and 'SchedulingUser'.,../../../dropover-at/backend/src/main/java/at/dropover/scheduling/interactor/GetSchedulings.java,GetSchedulings.java,0.9,"This code directly interacts with `Scheduling` entities via a `SchedulingGateway` to retrieve a list of schedulings for a given site. This aligns perfectly with the ""Scheduling"" concept's role of managing event date coordination within a 'Site'.",1993,Scheduling/GetSchedulings.java
business,Scheduling,The 'Scheduling' feature allows users to propose and vote on dates for an event. It includes concepts like 'SchedulingDate' and 'SchedulingUser'.,../../../dropover-at/backend/src/main/java/at/dropover/scheduling/boundary/VoteForSchedulingDateRequestModel.java,VoteForSchedulingDateRequestModel.java,0.8,"This `RequestModel` directly supports the ""voting on dates"" aspect of the Scheduling concept. It contains fields for identifying the site, the specific scheduling event, the date being voted on, the user casting the vote, and the vote option itself, all of which are essential for implementing the described functionality.",366,Scheduling/VoteForSchedulingDateRequestModel.java
business,Scheduling,The 'Scheduling' feature allows users to propose and vote on dates for an event. It includes concepts like 'SchedulingDate' and 'SchedulingUser'.,../../../dropover-at/backend/src/main/java/at/dropover/scheduling/interactor/validation/SchedulingRequestValidator.java,SchedulingRequestValidator.java,0.9,"This code directly supports the ""Scheduling"" concept by validating requests related to scheduling operations. It checks for the existence of scheduling entities and their associated sites, ensuring data integrity for actions like adding dates, users, and voting, which are core to the described scheduling functionality.",6470,Scheduling/SchedulingRequestValidator.java
business,Scheduling,The 'Scheduling' feature allows users to propose and vote on dates for an event. It includes concepts like 'SchedulingDate' and 'SchedulingUser'.,../../../dropover-at/backend/src/main/java/at/dropover/scheduling/interactor/GetScheduling.java,GetScheduling.java,0.9,"This code clearly implements the ""Scheduling"" concept by retrieving and presenting data related to a `Scheduling` entity. It accesses `SchedulingDate` and `SchedulingUser` information, which are core components of the described concept, and handles the ""final date"" aspect. The interactor's role is to fetch and structure this scheduling-specific data.",3462,Scheduling/GetScheduling.java
business,Scheduling,The 'Scheduling' feature allows users to propose and vote on dates for an event. It includes concepts like 'SchedulingDate' and 'SchedulingUser'.,../../../dropover-at/backend/src/main/java/at/dropover/scheduling/interactor/VoteForSchedulingDate.java,VoteForSchedulingDate.java,0.9,"This code directly implements the ""voting"" aspect of the ""Scheduling"" concept. It takes a user's vote (YES, NO, MAYBE) for a specific scheduling date within a scheduling event and persists it via a gateway. This aligns perfectly with the described mechanism of users voting on dates.",1992,Scheduling/VoteForSchedulingDate.java
business,Scheduling,The 'Scheduling' feature allows users to propose and vote on dates for an event. It includes concepts like 'SchedulingDate' and 'SchedulingUser'.,../../../dropover-at/backend/src/main/java/at/dropover/scheduling/boundary/GetSchedulingRequestModel.java,GetSchedulingRequestModel.java,0.2,"This file is a request model for retrieving scheduling information. While it contains fields like `schedulingIdentifier` and `position` which hint at scheduling, it doesn't directly implement the core mechanics of proposing or voting on dates, nor does it define `SchedulingDate` or `SchedulingUser`. It's merely a data carrier for a request related to scheduling.",256,Scheduling/GetSchedulingRequestModel.java
business,Scheduling,The 'Scheduling' feature allows users to propose and vote on dates for an event. It includes concepts like 'SchedulingDate' and 'SchedulingUser'.,../../../dropover-at/backend/src/main/java/at/dropover/scheduling/boundary/SetFinalDateRequestModel.java,SetFinalDateRequestModel.java,0.6,"This `RequestModel` directly references `schedulingId` and `schedulingDateId`, indicating its role in setting a final date for a scheduling process. While it doesn't show the full mechanism, its parameters align with the concept's intent.",257,Scheduling/SetFinalDateRequestModel.java
business,Scheduling,The 'Scheduling' feature allows users to propose and vote on dates for an event. It includes concepts like 'SchedulingDate' and 'SchedulingUser'.,../../../dropover-at/backend/src/main/java/at/dropover/scheduling/exception/DuplicateKeyException.java,DuplicateKeyException.java,0.1,"This file defines a specific exception type, `DuplicateKeyException`, which is a common utility in many systems. While it resides within a 'scheduling' package, its content does not directly implement any part of the described scheduling *mechanism* (proposing/voting on dates, `SchedulingDate`, `SchedulingUser`). It's a supporting component, not an implementation of the core concept itself.",412,Scheduling/DuplicateKeyException.java
business,Scheduling,The 'Scheduling' feature allows users to propose and vote on dates for an event. It includes concepts like 'SchedulingDate' and 'SchedulingUser'.,../../../dropover-at/backend/src/main/java/at/dropover/scheduling/interactor/GetSchedulingDate.java,GetSchedulingDate.java,0.9,"This code directly interacts with `Scheduling` and `SchedulingDate` entities, which are core components of the described ""Scheduling"" concept. It retrieves a specific `SchedulingDate` and its associated vote lists (YES, NO, MAYBE), directly supporting the idea of users proposing and voting on dates for an event.",2587,Scheduling/GetSchedulingDate.java
business,Scheduling,The 'Scheduling' feature allows users to propose and vote on dates for an event. It includes concepts like 'SchedulingDate' and 'SchedulingUser'.,../../../dropover-at/backend/src/main/java/at/dropover/scheduling/entity/pojo/PojoSchedulingUser.java,PojoSchedulingUser.java,1.0,"This `PojoSchedulingUser` class directly implements the `SchedulingUser` interface, providing concrete fields for `id` and `name`. It clearly represents the ""SchedulingUser"" concept as described, fulfilling its role within the scheduling feature by holding user identification and name information.",480,Scheduling/PojoSchedulingUser.java
business,Scheduling,The 'Scheduling' feature allows users to propose and vote on dates for an event. It includes concepts like 'SchedulingDate' and 'SchedulingUser'.,../../../dropover-at/backend/src/main/java/at/dropover/scheduling/boundary/GetSchedulingDateResponseModel.java,GetSchedulingDateResponseModel.java,0.7,"This code snippet is a response model for retrieving scheduling date information. It contains fields like `title`, `YESlist`, `NOlist`, and `MAYBElist`, which directly relate to the voting mechanism described in the 'Scheduling' concept. While it doesn't show the full implementation of proposing or voting, it clearly represents the outcome of such a process for a specific date.",318,Scheduling/GetSchedulingDateResponseModel.java
business,Scheduling,The 'Scheduling' feature allows users to propose and vote on dates for an event. It includes concepts like 'SchedulingDate' and 'SchedulingUser'.,../../../dropover-at/backend/src/main/java/at/dropover/scheduling/entity/gateway/LoadSchedulingDate.java,LoadSchedulingDate.java,0.9,"This code directly interacts with `Scheduling` and `SchedulingDate` entities, which are core to the 'Scheduling' concept. It provides a mechanism to retrieve a specific `SchedulingDate` from a `Scheduling` object, aligning with the idea of managing dates for an event. The exception thrown also indicates a failure to find a persistent scheduling date, reinforcing its role in data retrieval for the scheduling feature.",738,Scheduling/LoadSchedulingDate.java
business,Scheduling,The 'Scheduling' feature allows users to propose and vote on dates for an event. It includes concepts like 'SchedulingDate' and 'SchedulingUser'.,../../../dropover-at/backend/src/main/java/at/dropover/scheduling/entity/pojo/PojoSchedulingDate.java,PojoSchedulingDate.java,0.9,"This class, `PojoSchedulingDate`, directly implements the `SchedulingDate` interface, which is a core component of the ""Scheduling"" concept. It manages a title, an ID, and lists for 'yes', 'no', and 'maybe' votes, directly reflecting the mechanism for users to vote on a proposed date. The constructors and methods clearly align with the described functionality of a scheduling date.",1889,Scheduling/PojoSchedulingDate.java
business,Scheduling,The 'Scheduling' feature allows users to propose and vote on dates for an event. It includes concepts like 'SchedulingDate' and 'SchedulingUser'.,../../../dropover-at/backend/src/main/java/at/dropover/scheduling/boundary/AddSchedulingResponseModel.java,AddSchedulingResponseModel.java,0.1,"This file is a simple response model for adding a scheduling entry, containing only an ID. It provides no direct implementation of the ""scheduling"" concept as described (proposing/voting on dates, 'SchedulingDate', 'SchedulingUser'). It's merely a data carrier for a result.",198,Scheduling/AddSchedulingResponseModel.java
business,Scheduling,The 'Scheduling' feature allows users to propose and vote on dates for an event. It includes concepts like 'SchedulingDate' and 'SchedulingUser'.,../../../dropover-at/backend/src/main/java/at/dropover/scheduling/boundary/AddSchedulingUserRequestModel.java,AddSchedulingUserRequestModel.java,0.7,"This `RequestModel` is clearly intended for adding a user to a scheduling process, as indicated by `AddSchedulingUser` in its name and the `schedulingId` field. This directly aligns with the ""SchedulingUser"" concept and the mechanism of coordinating users for an event. While it's only a small part of the overall scheduling feature, its purpose is unambiguous.",222,Scheduling/AddSchedulingUserRequestModel.java
business,Scheduling,The 'Scheduling' feature allows users to propose and vote on dates for an event. It includes concepts like 'SchedulingDate' and 'SchedulingUser'.,../../../dropover-at/backend/src/main/java/at/dropover/scheduling/boundary/GetSchedulingResponseModel.java,GetSchedulingResponseModel.java,0.2,"This class is a *response model* for retrieving scheduling information. While it contains fields like `dateTitles`, `dateIds`, `userNames`, and `userIds` which are related to the concept, it doesn't *implement* the scheduling mechanism itself (proposing, voting). It merely represents data *about* a scheduling event. The core logic for ""proposing and voting on dates"" is missing.",416,Scheduling/GetSchedulingResponseModel.java
business,Scheduling,The 'Scheduling' feature allows users to propose and vote on dates for an event. It includes concepts like 'SchedulingDate' and 'SchedulingUser'.,../../../dropover-at/backend/src/main/java/at/dropover/scheduling/boundary/AddSchedulingDateResponseModel.java,AddSchedulingDateResponseModel.java,0.6,"This class is a response model for adding a scheduling date, which directly relates to the ""Scheduling"" concept. It contains `dateId` and `isFinal` fields, indicating a date's unique identifier and its finality, both relevant to proposing and deciding on dates. However, it's only a small part of the overall scheduling mechanism.",223,Scheduling/AddSchedulingDateResponseModel.java
business,Todo List,A 'Todo List' is a collection of 'Todo' items. Users can create and manage multiple todo lists within a 'Site'.,../../../dropover-at/backend/src/main/java/at/dropover/todo/interactor/GetTodo.java,GetTodo.java,0.8,This code retrieves a single 'Todo' item from a specific 'TodoList' within a 'Site'. It directly supports the management of individual 'Todo' items within the larger 'Todo List' concept.,2149,Todo List/GetTodo.java
business,Todo List,A 'Todo List' is a collection of 'Todo' items. Users can create and manage multiple todo lists within a 'Site'.,../../../dropover-at/backend/src/main/java/at/dropover/todo/boundary/GetTodosRequestModel.java,GetTodosRequestModel.java,0.1,"This file is an empty request model for retrieving todos. While it extends `SiteDependentRequestModel`, which hints at the ""Site"" aspect, it contains no specific fields or logic related to ""Todo Lists"" or ""Todo items"" themselves, nor does it define how multiple lists are managed. It's merely a placeholder for a request.",175,Todo List/GetTodosRequestModel.java
business,Todo List,A 'Todo List' is a collection of 'Todo' items. Users can create and manage multiple todo lists within a 'Site'.,../../../dropover-at/backend/src/main/java/at/dropover/todo/entity/gateway/aws/DynamoDbTodoGateway.java,DynamoDbTodoGateway.java,0.9,"The code clearly implements the concept of a Todo List. It manages `Todo` items within `TodoList` objects, supports creating, updating, and deleting both individual todos and entire todo lists. The `siteName` parameter further suggests the ability to manage multiple todo lists within a 'Site', aligning perfectly with the concept description.",8135,Todo List/DynamoDbTodoGateway.java
business,Todo List,A 'Todo List' is a collection of 'Todo' items. Users can create and manage multiple todo lists within a 'Site'.,../../../dropover-at/backend/src/main/java/at/dropover/todo/interactor/GetAllTodoLists.java,GetAllTodoLists.java,0.8,"This code retrieves a list of `TodoList` objects based on a `siteName`, which directly supports the concept of managing multiple todo lists within a 'Site'. It interacts with a `TodoGateway` to fetch the data, indicating a clear mechanism for accessing todo lists. The response, however, only returns `position` (likely an ID) of the `TodoList` objects, not the full `TodoList` itself, which is a slight deviation from fully implementing the ""collection of Todo items"" aspect of a TodoList.",1498,Todo List/GetAllTodoLists.java
business,Todo List,A 'Todo List' is a collection of 'Todo' items. Users can create and manage multiple todo lists within a 'Site'.,../../../dropover-at/backend/src/main/java/at/dropover/todo/interactor/AddTodo.java,AddTodo.java,0.9,"This code directly implements the ""Add Todo"" functionality, which is a core part of a Todo List system. It handles creating a new Todo item, associating it with a specific TodoList within a Site, and persisting it. The presence of `Todo`, `TodoList`, and `TodoGateway` entities/interfaces strongly aligns with the concept's description.",2431,Todo List/AddTodo.java
business,Todo List,A 'Todo List' is a collection of 'Todo' items. Users can create and manage multiple todo lists within a 'Site'.,../../../dropover-at/backend/src/main/java/at/dropover/todo/boundary/GetTodosResponseModel.java,GetTodosResponseModel.java,0.5,"This file is a response model for retrieving todos, containing a list of `TodoData`. While it's a component of a Todo List system, it doesn't *implement* the concept of a ""Todo List"" itself (a collection of Todo items, managed by users within a Site). It merely represents the data returned when querying for todos.",214,Todo List/GetTodosResponseModel.java
business,Todo List,A 'Todo List' is a collection of 'Todo' items. Users can create and manage multiple todo lists within a 'Site'.,../../../dropover-at/backend/src/main/java/at/dropover/todo/boundary/GetAllTodosResponse.java,GetAllTodosResponse.java,0.2,"This file is a response model for retrieving *all* todos, which is a component of a Todo List system. However, it doesn't directly implement the concept of a ""Todo List"" itself (a collection of todos, potentially multiple lists, within a site). It's merely a data carrier for a list of `TodoData`.",209,Todo List/GetAllTodosResponse.java
business,Todo List,A 'Todo List' is a collection of 'Todo' items. Users can create and manage multiple todo lists within a 'Site'.,../../../dropover-at/backend/src/main/java/at/dropover/todo/entity/gateway/inmemory/InMemoryTodoGateway.java,InMemoryTodoGateway.java,1.0,"The code clearly implements the concept. It manages `Todo` items within `TodoList` objects, and these `TodoList` objects are associated with a `siteName`, fulfilling the ""multiple todo lists within a 'Site'"" requirement. The `InMemoryTodoGateway` acts as a persistence layer for these entities.",4818,Todo List/InMemoryTodoGateway.java
business,Todo List,A 'Todo List' is a collection of 'Todo' items. Users can create and manage multiple todo lists within a 'Site'.,../../../dropover-at/backend/src/main/java/at/dropover/todo/boundary/GetTodoRequestModel.java,GetTodoRequestModel.java,0.1,"This file defines a request model for retrieving a single todo item, likely by its position. While it's a small part of a larger 'Todo List' system, this specific file alone does not implement the concept of a 'Todo List' (a collection of todos) or the broader 'Site' concept. It's a single data structure for a specific operation within such a system.",123,Todo List/GetTodoRequestModel.java
business,Todo List,A 'Todo List' is a collection of 'Todo' items. Users can create and manage multiple todo lists within a 'Site'.,../../../dropover-at/backend/src/main/java/at/dropover/todo/boundary/GetTodoListResponseModel.java,GetTodoListResponseModel.java,0.9,"This `ResponseModel` clearly represents a single ""Todo List"" by containing an `id`, `title`, and a `List` of `TodoData` (presumably individual todo items). This directly aligns with the concept's definition of a ""Todo List"" being a collection of ""Todo"" items. The ""Site"" and ""multiple todo lists"" aspects are not directly visible in this single file, but this file perfectly represents one instance of a ""Todo List"".",259,Todo List/GetTodoListResponseModel.java
business,Todo List,A 'Todo List' is a collection of 'Todo' items. Users can create and manage multiple todo lists within a 'Site'.,../../../dropover-at/backend/src/main/java/at/dropover/todo/interactor/exception/TodoNotFoundException.java,TodoNotFoundException.java,0.1,"This file defines a specific exception for when a 'Todo' item is not found. While it relates to the 'Todo List' concept by handling an error within it, it does not *implement* the core functionality of a Todo List (creating, managing, or collecting items). It's a supporting component, not an implementation of the concept itself.",404,Todo List/TodoNotFoundException.java
business,Todo List,A 'Todo List' is a collection of 'Todo' items. Users can create and manage multiple todo lists within a 'Site'.,../../../dropover-at/backend/src/main/java/at/dropover/todo/delivery/rest/TodoResource.java,TodoResource.java,0.8,"The code clearly handles individual 'Todo' items (creation, retrieval, update, deletion) within a specific 'TodoList' and 'Site'. The presence of `siteName`, `listName`, and `todoId` in the constructor and request models directly supports the hierarchical structure described in the concept. However, the code provided is for a single `TodoResource`, not the overarching `TodoList` or `Site` management, hence not a full 1.0.",4729,Todo List/TodoResource.java
business,Todo List,A 'Todo List' is a collection of 'Todo' items. Users can create and manage multiple todo lists within a 'Site'.,../../../dropover-at/backend/src/main/java/at/dropover/todo/interactor/GetTodoList.java,GetTodoList.java,1.0,"This code explicitly retrieves a `TodoList` based on `siteName` and `todoListId`, then converts its contained `Todo` items into `TodoData` for a response. This directly aligns with the concept of managing multiple todo lists within a site.",2197,Todo List/GetTodoList.java
business,Todo List,A 'Todo List' is a collection of 'Todo' items. Users can create and manage multiple todo lists within a 'Site'.,../../../dropover-at/backend/src/main/java/at/dropover/todo/delivery/rest/TodolistResource.java,TodolistResource.java,0.9,"This `TodolistResource` class clearly represents a single ""Todo List"" within a ""Site"". It provides REST endpoints for retrieving and deleting a specific todo list, and a sub-resource for managing ""Todo"" items within that list, aligning perfectly with the concept's description.",1979,Todo List/TodolistResource.java
business,Todo List,A 'Todo List' is a collection of 'Todo' items. Users can create and manage multiple todo lists within a 'Site'.,../../../dropover-at/backend/src/main/java/at/dropover/todo/boundary/GetTodoListRequestModel.java,GetTodoListRequestModel.java,0.1,"This file is an empty class extending `TodoRequestModel`. It provides no implementation or specific attributes related to retrieving a ""Todo List"" beyond its name. It's a placeholder, not an implementation.",103,Todo List/GetTodoListRequestModel.java
business,Todo List,A 'Todo List' is a collection of 'Todo' items. Users can create and manage multiple todo lists within a 'Site'.,../../../dropover-at/backend/src/main/java/at/dropover/todo/entity/gateway/TodoKey.java,TodoKey.java,0.8,"This `TodoKey` class directly supports the concept by providing a unique identifier for a 'Todo' item within a specific 'Todo List' and 'Site'. It encapsulates the hierarchical structure (Site -> List -> Todo) described in the concept, allowing for the identification and management of individual todo items across multiple lists and sites. The parsing and string conversion methods further reinforce its role as a key for this hierarchical structure.",1290,Todo List/TodoKey.java
business,Todo List,A 'Todo List' is a collection of 'Todo' items. Users can create and manage multiple todo lists within a 'Site'.,../../../dropover-at/backend/src/main/java/at/dropover/todo/delivery/rest/TodosResource.java,TodosResource.java,0.9,"The code clearly implements a ""Todo List"" concept. It manages a collection of ""Todo"" items (add, get all, get specific todo) within a specific ""listName"" (which represents a Todo List) and ""siteName"" (representing a Site). The `TodosResource` acts as the entry point for managing todos within a given list.",2819,Todo List/TodosResource.java
business,Todo List,A 'Todo List' is a collection of 'Todo' items. Users can create and manage multiple todo lists within a 'Site'.,../../../dropover-at/backend/src/main/java/at/dropover/todo/entity/pojo/PojoTodo.java,PojoTodo.java,1.0,"This file defines `PojoTodo`, which is a concrete implementation of the `Todo` interface. It contains attributes like `text`, `done`, `dueDate`, and `responsiblePerson`, all of which are characteristic properties of a single ""Todo"" item as described in the concept. The class clearly represents an individual task.",2055,Todo List/PojoTodo.java
business,Todo List,A 'Todo List' is a collection of 'Todo' items. Users can create and manage multiple todo lists within a 'Site'.,../../../dropover-at/backend/src/main/java/at/dropover/todo/interactor/ChangeTodo.java,ChangeTodo.java,0.7,"This code implements the ""change"" operation for a single ""Todo"" item within a ""TodoList"" associated with a ""Site"". It handles updating properties like text, done status, and responsible person. While it doesn't manage multiple lists or sites directly, it operates within the context of a specific TodoList and Site, which are core components of the described concept.",2618,Todo List/ChangeTodo.java
business,Todo List,A 'Todo List' is a collection of 'Todo' items. Users can create and manage multiple todo lists within a 'Site'.,../../../dropover-at/backend/src/main/java/at/dropover/todo/boundary/AddTodoRequestModel.java,AddTodoRequestModel.java,0.4,"This file defines a request model for adding a single 'Todo' item, which is a component of a 'Todo List'. However, it doesn't directly implement the 'Todo List' concept itself, nor does it show how multiple lists are managed within a 'Site'. It's a building block, not the full concept.",239,Todo List/AddTodoRequestModel.java
business,Todo List,A 'Todo List' is a collection of 'Todo' items. Users can create and manage multiple todo lists within a 'Site'.,../../../dropover-at/backend/src/main/java/at/dropover/todo/boundary/DeleteTodoListRequestModel.java,DeleteTodoListRequestModel.java,0.1,"This file defines a request model for deleting a todo list. While it's a component of a system that *might* implement the concept, this specific file alone provides no direct evidence of a ""Todo List"" as a collection of ""Todo"" items, or the ability to manage multiple lists within a ""Site"". It's merely a data structure for a delete operation.",105,Todo List/DeleteTodoListRequestModel.java
business,Todo List,A 'Todo List' is a collection of 'Todo' items. Users can create and manage multiple todo lists within a 'Site'.,../../../dropover-at/backend/src/main/java/at/dropover/todo/boundary/TodoData.java,TodoData.java,0.8,"This `TodoData` class clearly defines the attributes of a single 'Todo' item, such as text, due date, and completion status. It's a fundamental building block for a 'Todo List' system, even if it doesn't represent the list or site itself.",301,Todo List/TodoData.java
business,Todo List,A 'Todo List' is a collection of 'Todo' items. Users can create and manage multiple todo lists within a 'Site'.,../../../dropover-at/backend/src/main/java/at/dropover/todo/boundary/TodoRequestModel.java,TodoRequestModel.java,0.2,"This file is a request model for a Todo, inheriting from SiteDependentRequestModel and containing a `todoListId`. While it hints at the existence of Todo Lists and their relation to a Site, it doesn't implement the core concept of a ""Todo List"" itself (a collection of Todos) or the management of multiple lists. It's a small piece of a larger puzzle, but not the concept itself.",203,Todo List/TodoRequestModel.java
business,Todo List,A 'Todo List' is a collection of 'Todo' items. Users can create and manage multiple todo lists within a 'Site'.,../../../dropover-at/backend/src/main/java/at/dropover/todo/boundary/GetAllTodoListsResponse.java,GetAllTodoListsResponse.java,0.5,"This class is a `ResponseModel` containing a `List<Integer>` named `todoLists`. While it clearly relates to ""Todo Lists"" and is a response, the use of `Integer` for `todoLists` is ambiguous. It could represent IDs, counts, or something else, making it uncertain if it fully represents a ""collection of 'Todo' items"" or just references to them. It's a partial implementation of the concept's data representation.",216,Todo List/GetAllTodoListsResponse.java
